"DOLAYOBA HALI SAHA","19 Aralık 2015 Cumartes","13:00 ","PENDİK KAVAKPINAR - PENDİK VELİBABA ","U-12 ","19.GRUP ","YAVUZ ÖZDEMİR",NULL,NULL
"DOLAYOBA HALI SAHA","19 Aralık 2015 Cumartes","14:00 ","KAYNARCA - KURTKÖYSPOR ","U-12 ","19.GRUP ","YAVUZ ÖZDEMİR",NULL,NULL
"DOLAYOBA HALI SAHA","19 Aralık 2015 Cumartes","15:00 ","PENDİKSPOR - PENDİK KAYNARCA ","U-12 ","19.GRUP ","YAVUZ ÖZDEMİR",NULL,NULL
"DUDULLU STADI","19 Aralık 2015 Cumartes","12:00 ","BAĞLARBAŞI - TAŞDELEN ","U-16 ","37.GRUP ","BURAK AKSU","DURSUN KUTLU","AYHAN DEMİR"
"DUDULLU STADI","19 Aralık 2015 Cumartes","14:00 ","KAYIŞDAĞI - FK 1864 ","U-16 ","33.GRUP ","DURSUN KUTLU","BURAK AKSU","AYHAN DEMİR"
"DUDULLU STADI","19 Aralık 2015 Cumartes","16:00 ","FERAHSPOR - GÜLSUYU ","U-16 ","41.GRUP ","AYHAN DEMİR","BURAK AKSU","DURSUN KUTLU"
"FENERBAHÇE DEREAĞZI SAHASI","19 Aralık 2015 Cumartes","12:00 ","FENERBAHÇE A.Ş. - BEYLERBEYİ ","CC.U1","Coca-Cola U1","İBRAHİM ERMAN KARTALER","ADEM KARABULUT","MEHMET TAŞDEMİR"
"FİKİRTEPE DUMLUPINAR SAHASI","19 Aralık 2015 Cumartes","10:45 ","ATAŞEHİR YONCA SPOR - KEMAHSPOR ","U-14 ","32.GRUP ","BEKTAŞ KARA",NULL,NULL
"FİKİRTEPE DUMLUPINAR SAHASI","19 Aralık 2015 Cumartes","12:30 ","FİKİRTEPE DUMLUPINAR - KARTAL ÇAVUŞOĞLU ","U-16 ","37.GRUP ","MEHMET ESEN","BEKTAŞ KARA","FATİH GÜLTEKİN"
"FİKİRTEPE DUMLUPINAR SAHASI","19 Aralık 2015 Cumartes","14:30 ","HİLALSPOR - BAŞIBÜYÜKSPOR ","U-14 ","36.GRUP ","FATİH GÜLTEKİN",NULL,NULL
"PENDİK GÜLLÜBAĞLAR SAHASI","19 Aralık 2015 Cumartes","11:00 ","PENDİK KAYNARCA - LİBADE ","U-14 ","34.GRUP ","BATUHAN BIYIKLI",NULL,NULL
"PENDİK GÜLLÜBAĞLAR SAHASI","19 Aralık 2015 Cumartes","12:30 ","PENDİK ESENYALI - ÇAMLICASPOR ","U-14 ","32.GRUP ","ELİF KÖROĞLU",NULL,NULL
"PENDİK GÜLLÜBAĞLAR SAHASI","19 Aralık 2015 Cumartes","14:30 ","ANADOLU KARTALLARI - İSTANBUL ALTINORDU ","U-16 ","31.GRUP ","ALPARSLAN ALTUNTAŞ","BATUHAN BIYIKLI","ELİF KÖROĞLU"
"GÜLENSU SAHASI","19 Aralık 2015 Cumartes","12:00 ","İSTANBUL ALTINORDU - KARTALSPOR ","U-12 ","21.GRUP ","ÖMER KOCATEPE",NULL,NULL
"GÜLENSU SAHASI","19 Aralık 2015 Cumartes","13:00 ","FİKİRTEPE DUMLUPINAR - LİBADE ","U-12 ","21.GRUP ","ÖMER KOCATEPE",NULL,NULL
"GÜLENSU SAHASI","19 Aralık 2015 Cumartes","14:00 ","CEVİZLİ ANADOLU - KARTAL ÇAVUŞOĞLU ","U-12 ","21.GRUP ","OĞUZHAN MEHMET ELÇİ",NULL,NULL
"GÜLENSU SAHASI","19 Aralık 2015 Cumartes","15:00 ","İSTANBUL SAHİL SPOR - SOĞANLIK ","U-12 ","21.GRUP ","OĞUZHAN MEHMET ELÇİ",NULL,NULL
"HAYDARPAŞA STADI","19 Aralık 2015 Cumartes","14:00 ","HAYDARPAŞA DEMİR - DUDULLU ","U-16 ","31.GRUP ","ABDURRAHMAN PEÇE","MURAT ÖĞME","UĞURCAN TURGUT"
"İSTANBUL SİTE SAHASI","19 Aralık 2015 Cumartes","12:00 ","SİTESPOR - 1453 MALTEPE GENÇLİK ","U-16 ","31.GRUP ","KAZIM AKBULUTGİLLER","BURAK ERDİM YİĞİT","BEDİRHAN YİĞİTBAŞ"
"İSTANBUL SİTE SAHASI","19 Aralık 2015 Cumartes","14:00 ","İÇERENKÖY İ.Y. - TOKATKÖY ","U-16 ","35.GRUP ","BURAK ERDİM YİĞİT","KAZIM AKBULUTGİLLER","BEDİRHAN YİĞİTBAŞ"
"KARTAL 75. YIL SAHASI","19 Aralık 2015 Cumartes","10:30 ","BOSTANCI - YAMANSPOR ","U-16 ","33.GRUP ","AYDOĞAN SARIKEY","BİLGEHAN UNCU","EMRULLAH TURAN"
"KARTAL YUNUS SAHASI","19 Aralık 2015 Cumartes","10:45 ","KARTAL YUVASI - ÇAKMAKSPOR ","U-16 ","41.GRUP ","ALPEREN MİSKET","DENİZ ÖZÇELİK","ENİS KILIÇ"
"KARTAL YUNUS SAHASI","19 Aralık 2015 Cumartes","12:30 ","SAPANBAĞLARI - İSTANBUL ESNAF SPOR ","1.AL.","16.GRUP ","EREN ACAR","İBRAHİM ETHEM YILMAZ","UFUKCAN PÜR"
"KARTAL YUNUS SAHASI","19 Aralık 2015 Cumartes","14:30 ","KARTAL ELÇİ - SARIGAZİ ","1.AL.","14.GRUP ","KENAN BARIŞ SOYSAL","İBRAHİM ETHEM YILMAZ","UFUKCAN PÜR"
"KAYNARCA SAHASI","19 Aralık 2015 Cumartes","12:30 ","PENDİK KAVAKPINAR - SELAMİ ALİ YEŞİLSAHA ","1.AL.","18.GRUP ","SEDAT KORUM","BATUHAN KULA","ALİ ERAY UÇAR"
"KAYNARCA SAHASI","19 Aralık 2015 Cumartes","14:30 ","KAVAKPINAR - TAÇSPOR ","1.AL.","14.GRUP ","FURKAN ULUTÜRK","BATUHAN KULA","ALİ ERAY UÇAR"
"MALTEPE BLD. İDEALTEPE SUNİ ÇİM STADI","19 Aralık 2015 Cumartes","10:45 ","1905 MALTEPE GENÇLİK - HAYDARPAŞA ","U-14 ","30.GRUP ","DOĞUŞ AYDIN",NULL,NULL
"MALTEPE BLD. İDEALTEPE SUNİ ÇİM STADI","19 Aralık 2015 Cumartes","12:30 ","MALTEPE BELEDİYE - ÖRNEK GENÇLİK ","U-14 ","38.GRUP ","CAN SARAK",NULL,NULL
"MALTEPE BLD. İDEALTEPE SUNİ ÇİM STADI","19 Aralık 2015 Cumartes","14:30 ","MALTEPE - SİLİVRİSPOR ","U-15 ","35.GRUP ","MUHAMMET METİN KANKAŞ","CAN SARAK","DOĞUŞ AYDIN"
"ORTAÇEŞME SAHASI","19 Aralık 2015 Cumartes","12:30 ","GÜMÜŞSUYU - KAYNARCA ","U-14 ","34.GRUP ","İBRAHİM YILMAZ",NULL,NULL
"ORTAÇEŞME SAHASI","19 Aralık 2015 Cumartes","14:30 ","ÇUBUKLU - ACIBADEM ÜSKÜDAR ","U-16 ","35.GRUP ","AHMET GÖKHAN AKDENİZ","İBRAHİM YILMAZ","BERKAY AKSAY"
"ÖMERLİ STADI","19 Aralık 2015 Cumartes","11:00 ","İSTANBUL KARTALLARI - BALKAN YEŞİLBAĞLAR ","U-16 ","35.GRUP ","ALİ KOÇ","FURKAN ERDEM","KÜRŞAT KAAN POYRAZ"
"PAŞABAHÇE STADI","19 Aralık 2015 Cumartes","12:30 ","ÇENGELKÖY - İSTANBUL ATAŞEHİR ","U-14 ","36.GRUP ","FİKRİ TOKA",NULL,NULL
"PAŞABAHÇE STADI","19 Aralık 2015 Cumartes","14:30 ","ANADOLU HİSARI - KÜÇÜKYALI YELKEN ","1.AL.","14.GRUP ","VOLKAN UÇKAN","FATİH BARAN","MELİH KURT"
"PENDİK BLD. ÇAMLIK STADI","19 Aralık 2015 Cumartes","12:00 ","PENDİKSPOR - GALATASARAY A.Ş. ","CC.U1","Coca-Cola U1","MEHMET KORKMAZ SAL","MUHAMMET KOCATÜRK","OĞUZCAN ALINCA"
"PENDİK KURTKÖY SAHASI","19 Aralık 2015 Cumartes","10:45 ","KURTKÖYSPOR - YENİSAHRA ","U-16 ","31.GRUP ","SİNAN KARAKAŞ","KENAN SAĞLAM","İSMAİL ÇELİK"
"PENDİK KURTKÖY SAHASI","19 Aralık 2015 Cumartes","12:30 ","PENDİK DOĞAN - CEVİZLİ ANADOLU ","U-16 ","39.GRUP ","KENAN SAĞLAM","SİNAN KARAKAŞ","İSMAİL ÇELİK"
"SARIGAZİ STADYUMU","19 Aralık 2015 Cumartes","10:00 ","SARIGAZİ - ACIBADEM ÜSKÜDAR ","U-14 ","34.GRUP ","İDRİSCAN OCAKDAN",NULL,NULL
"SARIGAZİ STADYUMU","19 Aralık 2015 Cumartes","12:00 ","SANCAKTEPE BLD. - İNEGÖLSPOR ","CC.U1","Coca-Cola U1","BURAK CANBULAT","HASAN HAKAN SANCAR","KORAY UCUZAL"
"SARIGAZİ STADYUMU","19 Aralık 2015 Cumartes","14:00 ","SANCAKTEPE BLD. - İNEGÖLSPOR ","CC.U1","Coca-Cola U1","HASAN HAKAN SANCAR","BURAK CANBULAT","KORAY UCUZAL"
"SELİMİYE STADI","19 Aralık 2015 Cumartes","12:00 ","ÖZ KARACAAHMET - ELMALISPOR ","1.AL.","16.GRUP ","KUBİLAY KARTAL","GÜRKAN ÇAKAR","ANIL BEHRAN AKSU"
"SELİMİYE STADI","19 Aralık 2015 Cumartes","14:00 ","SELİMİYE - BATI TRAKYA ","S.AL.","6.GRUP ","AYTAÇ GEÇGEL","SELMAN ABDULLAH AKBULUT","ENES BERK GÜÇLÜ"
"SELİMİYE STADI","19 Aralık 2015 Cumartes","16:00 ","SELİMİYE - ORTAÇEŞME ","U-14 ","32.GRUP ","UĞUR KAM",NULL,NULL
"SULTANBEYLİ 75. YIL STADI","19 Aralık 2015 Cumartes","14:00 ","SANCAKTEPE - BEYKOZ ÇAVUŞBAŞI ","U-16 ","39.GRUP ","MEHMET DEMİR","HAKAN MAHMUTOĞLU","HACI YAĞIZ BAŞOĞLU"
"ŞİLE STADI","19 Aralık 2015 Cumartes","11:30 ","ŞİLE - SANCAKTEPE ZİGANA ","U-14 ","30.GRUP ","GÜRKAN MAHMUTOĞLU",NULL,NULL
"ŞİLE STADI","19 Aralık 2015 Cumartes","14:00 ","ŞİLE - HEYBELİADA ","1.AL.","16.GRUP ","KAMİL KARAYTU","ALİ OSMAN BOYRAZ","OKAN COŞKUN"
"TUZLA BELEDİYESİ SAHASI","19 Aralık 2015 Cumartes","10:45 ","ORHANLISPOR - KARABEKİRSPOR ","U-16 ","35.GRUP ","AKIN AYDEMİR","FATİH DÖNMEZ","OZAN AKYOL"
"TUZLA BELEDİYESİ SAHASI","19 Aralık 2015 Cumartes","12:30 ","TUZLASPOR - ÇATALCA ","U-15 ","35.GRUP ","ŞADİ BAHADIR ÇAĞLAYAN","FATİH DÖNMEZ","OZAN AKYOL"
"TUZLA BELEDİYESİ SAHASI","19 Aralık 2015 Cumartes","14:30 ","AYDINLISPOR - YAMANSPOR ","1.AL.","14.GRUP ","ARDIL İLGİN","ONUR FUAT YARLİ","SERKAN HANOĞLU"
"YAKACIK SAHASI","19 Aralık 2015 Cumartes","14:00 ","YAKACIK - GÜMÜŞSUYU ","1.AL.","18.GRUP ","SAVAŞ İLHAN","TAYLAN GİRGİN","VEFA KAYA"
"YENİSAHRA SUNİ ÇİM STADI","19 Aralık 2015 Cumartes","10:45 ","ACIBADEM ÜSKÜDAR - KANLICA ","1.AL.","16.GRUP ","MUHAMMED ENES ÖZEL","AHMET MERT CAM","ENES AKMEŞE"
"YENİSAHRA SUNİ ÇİM STADI","19 Aralık 2015 Cumartes","12:30 ","YELDEĞİRMENİ - İSTANBUL MESUDİYE ","1.AL.","18.GRUP ","MEHMET ALİ ÖZALP","AHMET MERT CAM","ENES AKMEŞE"
"YENİSAHRA SUNİ ÇİM STADI","19 Aralık 2015 Cumartes","14:30 ","KOŞUYOLU - SULTANBEYLİ UZUNDERE ","1.AL.","16.GRUP ","MUSTAFA CAN ESEN","RIDVAN UZUN","EMRE ÇAĞATAY"
"MALTEPE ÜNİVERSİTESİ SAHASI-1","19 Aralık 2015 Cumartes","13:00 ","FC BARCELONA FUTBOL OKULU","ÖZEL","ÖZEL","OZAN YALÇIN",NULL,NULL
"MALTEPE ÜNİVERSİTESİ SAHASI-2","19 Aralık 2015 Cumartes","13:00 ","FC BARCELONA FUTBOL OKULU","ÖZEL","ÖZEL","OĞUZHAN MARANGOZ",NULL,NULL
"BEYLİKDÜZÜ STADI","20 Aralık 2015 Pazar","12:30 ","İSTANBUL GENÇ YILDIZLAR - BEYLİKDÜZÜ DEMİR ","U-14 ","1.GRUP ","İSMAİL BULUT",NULL,NULL
"BEYLİKDÜZÜ STADI","20 Aralık 2015 Pazar","14:30 ","BEYLİKGÜCÜSPOR - ESEN BAYBURT ","U-16 ","4.GRUP ","SEYİT KARAKOÇ","İSMAİL BULUT","AHMET FAİK ÇEVİK"
"BÜYÜKÇEKMECE STADI","20 Aralık 2015 Pazar","14:00 ","KARAAĞAÇ - BEYLİKDÜZÜ 2011 ","U-14 ","1.GRUP ","AYŞE SAĞIRKAYA",NULL,NULL
"CELALİYE KEMAL KARASU STADI","20 Aralık 2015 Pazar","14:00 ","CELALİYE - TEPECİK ANADOLU ","1.AL.","1.GRUP ","VEYSEL KARATAPAN","GÖKHAN ÇIĞRIKÇI","MAİL YILMAZ"
"HADIMKÖY SAHASI","20 Aralık 2015 Pazar","10:30 ","BAHÇEŞEHİR SPOR - ESENYURT ACAR ","U-14 ","3.GRUP ","BARIŞ MARANGÖZ",NULL,NULL
"KARACAKÖY SAHASI","20 Aralık 2015 Pazar","14:00 ","ÇATALCA ÇİFTLİKKÖY - HADIMKÖY ","1.AL.","1.GRUP ","CANER EREN","AHMET YÜCETÜRK","ERTUĞRUL YOLCU"
"SİLİVRİ ORTAKÖY SAHASI","20 Aralık 2015 Pazar","14:30 ","SİLİVRİ KADIKÖY - GÜRPINAR ","U-16 ","2.GRUP ","TUNAY KÖSE","UĞUR TEKİN","UĞUR NACAROĞLU"
"SİLİVRİ STADI","20 Aralık 2015 Pazar","10:45 ","KAVAKLI KÖYÜ - Ç.İHSANİYE ","1.AL.","3.GRUP ","KADİR HALİT ALTINTAŞ","BURAK KAPLAN (2)","EMRAH SEVER"
"SİLİVRİ STADI","20 Aralık 2015 Pazar","12:30 ","SELİMPAŞA - ESENTEPE ADIYAMAN ","S.AL.","7.GRUP ","YALÇIN TAŞKINFURAT","UFUK ALTUNBAŞ","YAHYA UĞUR ÖZYILMAZ"
"SİLİVRİ STADI","20 Aralık 2015 Pazar","14:30 ","SİLİVRİ ALİBEY - GÜLSUYU ","S.AL.","5.GRUP ","OZAN BİLEYCİ","İBRAHİM AKAR ","MEHMET ÜSTÜNDAĞ"
"TAŞOLUK STADI","20 Aralık 2015 Pazar","10:45 ","GOP.YENİKÖY - İSTANBUL BEYLİKDÜZÜ ","U-16 ","2.GRUP ","ANIL FISTIKÇI","ATIF ÖMER ÜÇGÜL","RAMAZAN TAYYİP AKGÜN"
"TAŞOLUK STADI","20 Aralık 2015 Pazar","12:30 ","ARNAVUTKÖY YAYLA - BAŞAKŞEHİR İKİTELLİ ","U-16 ","4.GRUP ","ATIF ÖMER ÜÇGÜL","ANIL FISTIKÇI","RAMAZAN TAYYİP AKGÜN"
"TAŞOLUK STADI","20 Aralık 2015 Pazar","14:30 ","BOLLUCA - ESENYURT ","1.AL.","1.GRUP ","HAKAN KARABURUNOĞLU","MESUT YILDIZ","SEMİH KOCA"
"TEPECİK ŞENOL GÜNEŞ STADI","20 Aralık 2015 Pazar","14:00 ","B.ÇEKMECE TEPECİKSPOR - SULTANBEYLİ BLD. ","U-17 ","40.GRUP ","ÖZGÜR DİZDAR","İLKAY SELÇİK","FURKAN TÜRKYILMAZ"
"ALBAYRAK SUNİ ÇİM SAHASI","20 Aralık 2015 Pazar","09:00 ","ESENLER TURGUTREİS - GÜNYAMAÇ ","U-14 ","15.GRUP ","İLKER YEŞİL",NULL,NULL
"ALBAYRAK SUNİ ÇİM SAHASI","20 Aralık 2015 Pazar","10:45 ","MERTER - ÇAPA ","1.AL.","9.GRUP ","ALİ SARISOY","EROL ERNEK","İLKER YEŞİL"
"ALBAYRAK SUNİ ÇİM SAHASI","20 Aralık 2015 Pazar","12:30 ","ŞEHZADEBAŞI - HÜR.GÜCÜ ","1.AL.","5.GRUP ","ADEM YALÇIN","MÜCAHİT ADEM ÇELEBİ","ELİF TİRYAKİ"
"ALBAYRAK SUNİ ÇİM SAHASI","20 Aralık 2015 Pazar","14:30 ","HAVATAŞ SPOR - GÜNEŞTEPE ","1.AL.","13.GRUP ","TAYLAN ÖZGÜR ASLAN","MÜCAHİT ADEM ÇELEBİ","ELİF TİRYAKİ"
"ALBAYRAK SUNİ ÇİM SAHASI","20 Aralık 2015 Pazar","Tarih : 20 Aralık 2015 Pazar Sayfa 8 ",NULL,NULL,NULL,NULL,NULL,NULL
"ALİBEYKÖY PARSELLER SAHASI","20 Aralık 2015 Pazar","10:45 ","YEŞİLPINAR - ALTINTEPSİ MAKEL ","U-14 ","13.GRUP ","ATAKAN YILMAZ",NULL,NULL
"ALİBEYKÖY PARSELLER SAHASI","20 Aralık 2015 Pazar","12:30 ","BALAT YEŞİLOVA - İKİNCİ NESİL ","U-14 ","13.GRUP ","ATAKAN YILMAZ",NULL,NULL
"ALİBEYKÖY PARSELLER SAHASI","20 Aralık 2015 Pazar","14:30 ","BEŞYÜZEVLER - ATIŞALANI ","U-14 ","5.GRUP ","ATAKAN YILMAZ",NULL,NULL
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","20 Aralık 2015 Pazar","09:00 ","YEŞİLESENYURT - BÜYÜKÇEKMECE BLD. ","U-14 ","3.GRUP ","FURKAN AYNA",NULL,NULL
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","20 Aralık 2015 Pazar","10:45 ","AVCILAR CİHANGİR - ÇANAKÇA ","1.AL.","3.GRUP ","GÖKALP KURT","CENK FATİH DEMİRCİ","HASAN ULAŞ ÖZMEN"
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","20 Aralık 2015 Pazar","12:30 ","M.KEMALPAŞA - GÜMÜŞYAKA ","1.AL.","3.GRUP ","FİKRET HAKAN ABAY","CENK FATİH DEMİRCİ","HASAN ULAŞ ÖZMEN"
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","20 Aralık 2015 Pazar","14:30 ","AVCILAR BELEDİYE - PENDİKGÜCÜ ","S.AL.","5.GRUP ","FATİH KÖMEL","SEFA COŞKUN","KORAY KOÇAK"
"AYAZAĞA ATATÜRK STADI","20 Aralık 2015 Pazar","10:45 ","AYAZAĞA - İSTANBUL SİVAS ","U-14 ","9.GRUP ","TUGAY CAN TEKŞEN",NULL,NULL
"AYAZAĞA ATATÜRK STADI","20 Aralık 2015 Pazar","12:30 ","SARIYER F.S.M. - İSTANBUL GİRESUN ","U-16 ","8.GRUP ","AYHAN AKDENİZ","UTKU ANIL SAYKARA","TUGAY CAN TEKŞEN"
"AYAZAĞA ATATÜRK STADI","20 Aralık 2015 Pazar","14:30 ","1863 BOĞAZİÇİ - YENİ ÖZKARTAL ","1.AL.","11.GRUP ","ERCAN OLGUN","KEMAL ÇAKMAK","SAVAŞ ÇELİK"
"BAĞCILAR BLD. MAHMUTBEY STADI","20 Aralık 2015 Pazar","09:00 ","MAHMUTBEY - BAĞCILAR İ.Y.CEMSPOR ","U-16 ","20.GRUP ","HÜSEYİN YÜKSEL","İSMAİL DAVUT UTKU","YUNUS EMRE ATASOY"
"BAĞCILAR BLD. MAHMUTBEY STADI","20 Aralık 2015 Pazar","10:45 ","BAĞCILAR EĞİTİM - YENİKÖY ","U-16 ","16.GRUP ","MURAT ZİREK","İSMAİL DAVUT UTKU","YUNUS EMRE ATASOY"
"BAĞCILAR BLD. MAHMUTBEY STADI","20 Aralık 2015 Pazar","12:30 ","İSTANBUL BULANCAK - AKATLAR ","1.AL.","13.GRUP ","SERHAT SEROL TURHAN","İBRAHİM MENNANOĞLU","CAN KAYA"
"BAĞCILAR BLD. MAHMUTBEY STADI","20 Aralık 2015 Pazar","14:30 ","GÜNEŞLİ - İSTİNYE ","S.AL.","7.GRUP ","BÜLENT SAĞIROĞLU","ÖZGÜR TOLGA ÖZCAN","TOLGA BAHÇACI"
"BAHÇEKÖY ORMAN FAKÜLTESİ SAHASI","20 Aralık 2015 Pazar","10:00 ","SARIYER BLD. - ÖZ YARIMBURGAZ ","U-16 ","16.GRUP ","ALİ YILMAZ","SÜLEYMAN KORUYAN","YUSUF KİREMİTÇİOĞLU"
"BAHÇEKÖY ORMAN FAKÜLTESİ SAHASI","20 Aralık 2015 Pazar","12:00 ","SARIYER - SANCAKTEPE BLD. ","CC.U1","Coca-Cola U1","FURKAN ÇELİK","SONER AKGÖZ","MUHAMMET FURKAN ASLAN"
"BAHÇEKÖY ORMAN FAKÜLTESİ SAHASI","20 Aralık 2015 Pazar","14:00 ","SARIYER - BURSA NİLÜFERSPOR A.Ş. ","C.C.U","Coca-Cola U1","SERCAN YALÇIN AVR","SONER AKGÖZ","MUHAMMET FURKAN ASLAN"
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","20 Aralık 2015 Pazar","09:00 ","MERTER - BAĞCILAR ","U-14 ","29.GRUP ","GÖKHAN YILMAZ",NULL,NULL
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","20 Aralık 2015 Pazar","10:45 ","BAKIRKÖY - ŞİRİNEVLER ","U-16 ","26.GRUP ","EMRE BALCI","GÖKHAN YILMAZ","SERKAN KOÇ"
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","20 Aralık 2015 Pazar","12:30 ","GÜNGÖRENSPOR - PAZARİÇİ KÖPRÜLÜ ","S.AL.","1.GRUP ","İLKER YASİN AVCI","UĞUR ÇİFTÇİ","RAMAZAN ŞAHAN "
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","20 Aralık 2015 Pazar","14:30 ","YÜCESPOR - K.Ç.YEŞİLOVA ESNAF ","S.AL.","3.GRUP ","MUSTAFA SALİH EROL","CENGİZ DAMAR","UĞUR ELMAS"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","20 Aralık 2015 Pazar","09:00 ","THY - MECİDİYEKÖY TAYFUN ","U-16 ","12.GRUP ","MUHSİN YOLCU","YASİN ESEN","UĞUR BİLSEL"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","20 Aralık 2015 Pazar","10:45 ","İSTANBUL BARIŞSPOR - KOSOVA GÜÇSPOR ","U-16 ","24.GRUP ","YASİN ESEN","MUHSİN YOLCU","UĞUR BİLSEL"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","20 Aralık 2015 Pazar","12:30 ","BAKIRKÖY ASLAN - AVCILAR 1903 SPOR ","U-16 ","28.GRUP ","KEMAL DUYAR","KENAN GÜNEY","HÜSNÜ YELKEN"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","20 Aralık 2015 Pazar","14:30 ","BAKIRKÖY ZARA - ÇERKEZKÖY 1923 GENÇLİK","Kdn. ","KADINLAR LİG","HARUN SARISU ","KENAN GÜNEY","HÜSNÜ YELKEN"
"BAYRAMPAŞA BELEDİYE STADI","20 Aralık 2015 Pazar","09:00 ","İSTANBUL BAFRA - SULTANMURAT ","1.AL.","5.GRUP ","YENER İNCİ","HASAN SOLMAZ","HÜSEYİN ONUR DEMİREL"
"BAYRAMPAŞA BELEDİYE STADI","20 Aralık 2015 Pazar","10:45 ","BAYRAMPAŞA TEKNİK - TOZKOPARAN ","1.AL.","7.GRUP ","UMUTCAN BAYRAM","HASAN SOLMAZ","HÜSEYİN ONUR DEMİREL"
"BAYRAMPAŞA BELEDİYE STADI","20 Aralık 2015 Pazar","12:30 ","BAYRAMPAŞA - SİLİVRİSPOR ","U-17 ","40.GRUP ","SERDAL BAYBURT","HACI ALİ AKBULUT","ERMAN BEYHAN"
"BAYRAMPAŞA BELEDİYE STADI","20 Aralık 2015 Pazar","14:30 ","ALTINTEPSİ MAKEL - AYAZAĞA ","S.AL.","3.GRUP ","OĞUZ KAAN IŞIK","SERKAN SARISOY","SAMET BAKİ ÜÇTEPE"
"B.PAŞA BLD. TERAZİDERE TESİSLERİ","20 Aralık 2015 Pazar","09:00 ","GÜRZAFER - CEVATPAŞA ","U-12 ","16.GRUP ","SELMA ARDALI",NULL,NULL
"B.PAŞA BLD. TERAZİDERE TESİSLERİ","20 Aralık 2015 Pazar","10:00 ","TERAZİDERE - BAYRAMPAŞA TEKNİK ","U-12 ","16.GRUP ","SELMA ARDALI",NULL,NULL
"B.PAŞA BLD. TERAZİDERE TESİSLERİ","20 Aralık 2015 Pazar","11:00 ","HAZNEDAR ÇETİNKAYA - ES. KULÜP ATLETİK ","U-12 ","16.GRUP ","SELMA ARDALI",NULL,NULL
"B.PAŞA BLD. TERAZİDERE TESİSLERİ","20 Aralık 2015 Pazar","12:00 ","BAYRAMPAŞA - BAYRAMPAŞA DEMİR ","U-12 ","16.GRUP ","KUDRET DOĞAN",NULL,NULL
"B.PAŞA BLD. TERAZİDERE TESİSLERİ","20 Aralık 2015 Pazar","13:00 ","ALTINOVA - ALTINTEPSİ MAKEL ","U-12 ","16.GRUP ","KUDRET DOĞAN",NULL,NULL
"B.PAŞA BLD. TERAZİDERE TESİSLERİ","20 Aralık 2015 Pazar","14:00 ","TUNASPOR - BAYRAMPAŞA DOĞAN ","U-12 ","16.GRUP ","KUDRET DOĞAN",NULL,NULL
"BEŞİKTAŞ BELEDİYESİ ÇİLEKLİ SAHASI","20 Aralık 2015 Pazar","16:00 ","KURUÇEŞME - BAYRAMPAŞA DEMİR ","1.AL.","11.GRUP ","MUSTAFA GÜRBÜZ","CEM YEŞİL","HAKAN TALANAY"
"BEŞİKTAŞ BELEDİYESİ ÇİLEKLİ SAHASI","20 Aralık 2015 Pazar","18:00 ","YILDIZ - BEYOĞLU YENİÇARŞI ","U-16 ","8.GRUP ","SERKAN TOPTAŞ","CEM YEŞİL","HAKAN TALANAY"
"BEYOĞLU STADI","20 Aralık 2015 Pazar","09:00 ","OKSPOR - İSTANBUL ARTVİN ","U-14 ","19.GRUP ","ALİ KABA",NULL,NULL
"BEYOĞLU STADI","20 Aralık 2015 Pazar","10:45 ","PİYALEPAŞA - BAHÇELİEVLER GÜMÜŞHANE ","U-16 ","16.GRUP ","HAKAN AKSU","CEM KAAN ŞİRİN","ALİ KABA"
"BEYOĞLU STADI","20 Aralık 2015 Pazar","12:30 ","CEVİZLİSPOR - NURTEPE GÜNEYYILDIZI ","U-16 ","10.GRUP ","CEM KAAN ŞİRİN","HAKAN AKSU","AYŞE TOPÇU"
"BEYOĞLU STADI","20 Aralık 2015 Pazar","14:30 ","OKSPOR - ZEYTİNBURNU ","S.AL.","7.GRUP ","SERDAR KARAGÖZ","TEKİN TEPE","HAMDULLAH GÖKMEN"
"CEBECİ SPOR KOMPLEKSİ","20 Aralık 2015 Pazar","10:00 ","BAŞAKŞEHİR - BEYCİLER ","U-16 ","2.GRUP ","UĞUR ÖZTÜRK","ABDÜSSAMET ULUTAŞ","TAYLAN POLAT"
"CEBECİ SPOR KOMPLEKSİ","20 Aralık 2015 Pazar","17:00 ","CIBALİ - CELALİYE TMVFL TURNUVASI","TMVFL","ÖZEİ","HAKAN AKSU","CEM KAAN ŞİRİN","ALİ KABA"
"CFS HALI SAHA","20 Aralık 2015 Pazar","14:00 ","BAĞCILAR EVREN - CFS BAĞCILAR ","U-12 ","6.GRUP ","GÖKHAN BALKIŞ",NULL,NULL
